Marital_status,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
Lajang,Siang,133.0,125.0,Ya,Tidak,Ya,Perempuan,Tidak,18,5,6,5,12.8,5,6,5,12.6,Graduate
Lajang,Siang,140.0,129.9,Tidak,Tidak,Ya,Perempuan,Tidak,19,5,11,4,13.6,5,9,4,12.2,Graduate
Lajang,Siang,133.0,131.1,Ya,Tidak,Ya,Perempuan,Tidak,18,7,7,7,13.971428571428572,8,8,8,15.75,Graduate
Lajang,Siang,154.0,141.4,Tidak,Tidak,Ya,Perempuan,Ya,19,6,8,6,15.0,6,9,6,14.857142857142858,Graduate
Lajang,Siang,133.1,120.0,Tidak,Tidak,Tidak,Perempuan,Tidak,32,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,168.0,133.4,Ya,Tidak,Ya,Perempuan,Tidak,23,26,27,26,15.07777777777778,17,17,17,15.023529411764704,Graduate
Lajang,Siang,132.0,127.3,Ya,Tidak,Ya,Perempuan,Tidak,20,7,7,6,13.383333333333333,7,7,6,13.383333333333333,Graduate
Lajang,Siang,133.1,131.8,Ya,Ya,Ya,Perempuan,Tidak,20,12,12,12,13.25,11,16,10,13.090909090909092,Graduate
Lajang,Siang,120.0,114.8,Ya,Ya,Tidak,Perempuan,Tidak,19,6,10,5,11.714285714285714,6,13,2,10.666666666666666,Droupout
Lajang,Siang,150.0,132.8,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,8,13.01125,8,8,8,13.01125,Graduate
Lajang,Siang,140.0,140.0,Tidak,Tidak,Ya,Perempuan,Tidak,21,6,12,3,10.666666666666666,6,12,4,12.0,Droupout
Lajang,Siang,103.0,108.3,Tidak,Tidak,Ya,Perempuan,Ya,20,7,14,0,0.0,7,15,0,0.0,Enrolled
Lajang,Siang,150.0,150.0,Ya,Tidak,Ya,Perempuan,Tidak,22,6,9,6,13.0,6,18,3,12.666666666666666,Graduate
Lajang,Malam,160.0,160.0,Tidak,Tidak,Ya,Perempuan,Tidak,26,5,5,5,12.0,5,7,5,11.4,Graduate
Lajang,Siang,131.0,131.7,Ya,Tidak,Ya,Perempuan,Tidak,20,6,6,6,12.166666666666666,6,7,5,13.8,Graduate
Lajang,Siang,114.0,112.6,Ya,Tidak,Ya,Perempuan,Tidak,19,7,10,6,11.85,8,10,7,13.65,Graduate
Lajang,Malam,120.0,111.1,Tidak,Tidak,Ya,Perempuan,Tidak,31,5,8,4,11.0,5,6,5,11.2,Graduate
Lajang,Siang,140.0,127.5,Ya,Ya,Ya,Perempuan,Ya,20,7,9,7,12.327777777777778,8,10,8,11.736,Graduate
Lajang,Siang,130.0,120.2,Ya,Tidak,Ya,Perempuan,Tidak,20,5,9,4,12.0,5,10,5,13.428571428571429,Graduate
Lajang,Siang,121.0,118.9,Ya,Tidak,Ya,Perempuan,Tidak,21,7,7,7,14.428571428571429,8,9,8,14.511111111111113,Graduate
Lajang,Siang,130.0,119.9,Ya,Tidak,Ya,Perempuan,Tidak,18,7,7,7,13.78,8,8,8,12.6125,Graduate
Lajang,Siang,141.0,127.3,Ya,Tidak,Ya,Perempuan,Ya,19,7,7,6,13.8,7,7,6,13.8,Graduate
Lajang,Siang,131.0,127.9,Ya,Tidak,Ya,Perempuan,Ya,18,7,7,7,14.857142857142858,7,7,7,15.142857142857142,Graduate
Bercerai,Siang,133.1,133.0,Tidak,Tidak,Ya,Perempuan,Tidak,40,6,8,5,13.0,6,7,5,12.6,Enrolled
Lajang,Siang,117.0,114.6,Tidak,Tidak,Ya,Perempuan,Ya,18,6,7,6,12.142857142857142,6,6,6,13.333333333333334,Graduate
Lajang,Siang,151.0,144.5,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,6,15.666666666666666,6,6,6,14.833333333333334,Graduate
Lajang,Siang,131.0,125.4,Ya,Tidak,Ya,Perempuan,Tidak,19,7,13,5,12.5,8,14,7,12.166666666666666,Graduate
Lajang,Siang,145.0,145.0,Tidak,Tidak,Ya,Perempuan,Ya,19,6,7,6,12.833333333333334,6,6,6,13.166666666666666,Graduate
Lajang,Siang,135.0,138.1,Tidak,Ya,Tidak,Perempuan,Tidak,28,6,6,0,0.0,6,7,0,0.0,Droupout
Lajang,Siang,119.0,124.6,Ya,Tidak,Ya,Perempuan,Tidak,20,6,6,6,12.5,6,6,6,12.666666666666666,Graduate
Lajang,Siang,122.0,130.8,Ya,Tidak,Ya,Perempuan,Tidak,18,6,14,4,11.25,6,9,5,13.0,Graduate
Lajang,Siang,155.0,140.5,Ya,Tidak,Ya,Perempuan,Tidak,18,7,7,6,15.25,7,7,6,15.25,Graduate
Lajang,Siang,123.0,124.1,Ya,Tidak,Ya,Perempuan,Ya,20,5,13,5,14.0,5,10,3,12.0,Graduate
Lajang,Siang,130.0,118.4,Tidak,Ya,Ya,Perempuan,Tidak,28,16,16,13,12.076923076923077,13,13,11,12.090909090909092,Graduate
Lajang,Siang,133.1,128.2,Tidak,Tidak,Ya,Perempuan,Tidak,23,16,17,16,14.625,10,12,9,14.88888888888889,Graduate
Lajang,Siang,114.0,109.5,Ya,Tidak,Ya,Perempuan,Tidak,19,7,10,4,10.5,7,7,2,10.5,Droupout
Lajang,Siang,137.0,131.1,Ya,Tidak,Ya,Perempuan,Ya,18,6,8,6,12.833333333333334,6,6,6,12.166666666666666,Graduate
Lajang,Siang,161.0,137.9,Tidak,Ya,Tidak,Perempuan,Ya,20,6,6,6,12.5,6,7,5,11.8,Graduate
Lajang,Siang,133.1,128.2,Ya,Tidak,Ya,Perempuan,Tidak,20,12,13,12,11.23076923076923,11,18,9,12.77777777777778,Graduate
Menikah,Malam,133.1,126.5,Tidak,Tidak,Ya,Perempuan,Tidak,27,5,5,2,10.5,5,5,0,0.0,Droupout
Lajang,Siang,128.0,120.0,Ya,Tidak,Ya,Perempuan,Tidak,18,6,11,3,12.0,6,13,2,12.0,Droupout
Bercerai,Siang,133.1,123.0,Tidak,Tidak,Ya,Perempuan,Ya,37,7,10,7,10.985714285714286,8,11,8,12.3,Graduate
Bercerai,Siang,130.0,130.0,Tidak,Tidak,Tidak,Perempuan,Tidak,42,7,10,5,12.62,7,11,3,14.166666666666666,Droupout
Lajang,Siang,147.0,141.1,Ya,Tidak,Ya,Perempuan,Tidak,20,7,9,6,13.0,8,8,8,14.2125,Droupout
Menikah,Siang,140.0,140.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,34,5,5,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,140.0,133.6,Ya,Tidak,Ya,Laki-Laki,Tidak,22,5,0,0,0.0,5,0,0,0.0,Droupout
Menikah,Siang,133.1,123.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,39,6,6,6,13.5,6,6,6,13.333333333333334,Graduate
Lajang,Siang,141.0,136.3,Ya,Tidak,Ya,Laki-Laki,Ya,18,7,7,6,13.516666666666666,7,7,6,13.516666666666666,Graduate
Lajang,Siang,128.0,123.5,Ya,Tidak,Ya,Laki-Laki,Ya,21,6,6,6,13.166666666666666,6,8,6,13.285714285714286,Graduate
Menikah,Siang,150.0,112.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,34,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,160.0,160.0,Tidak,Tidak,Ya,Laki-Laki,Ya,22,6,8,6,13.125,6,10,6,13.0,Graduate
Lajang,Siang,133.1,110.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,31,6,15,3,14.4,6,20,0,0.0,Droupout
Lajang,Siang,128.0,116.8,Ya,Tidak,Tidak,Laki-Laki,Tidak,19,6,10,4,12.0,6,12,0,0.0,Droupout
Lajang,Siang,114.0,109.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,5,5,0,0.0,5,10,0,0.0,Droupout
Lajang,Siang,133.1,100.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,31,7,7,0,0.0,7,7,0,0.0,Droupout
Lajang,Siang,126.0,117.3,Ya,Tidak,Ya,Perempuan,Tidak,19,5,15,3,10.8,5,6,3,10.5,Enrolled
Menikah,Siang,133.1,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,30,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,129.0,137.8,Ya,Tidak,Ya,Perempuan,Ya,20,7,7,7,16.13142857142857,8,9,8,15.52222222222222,Graduate
Lajang,Siang,140.0,136.5,Ya,Tidak,Ya,Perempuan,Ya,18,7,7,7,14.838571428571427,8,9,8,14.8,Graduate
Bercerai,Malam,133.1,138.7,Tidak,Tidak,Ya,Perempuan,Tidak,31,5,7,3,10.333333333333334,5,6,3,12.0,Droupout
Lajang,Siang,134.0,124.9,Ya,Tidak,Ya,Perempuan,Tidak,19,6,11,3,12.0,6,11,4,11.25,Droupout
Bercerai,Malam,133.1,140.0,Tidak,Tidak,Ya,Perempuan,Ya,43,6,6,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,132.0,122.6,Ya,Tidak,Ya,Perempuan,Ya,20,6,6,6,13.166666666666666,6,6,6,14.0,Graduate
Lajang,Siang,131.0,129.5,Ya,Tidak,Ya,Perempuan,Ya,19,8,8,8,13.9475,8,8,8,13.9475,Graduate
Lajang,Siang,133.1,155.0,Tidak,Tidak,Ya,Perempuan,Tidak,22,5,6,3,11.333333333333334,5,5,0,0.0,Droupout
Lajang,Malam,133.1,100.0,Tidak,Tidak,Ya,Perempuan,Tidak,26,8,11,7,12.75,7,7,7,12.285714285714286,Graduate
Lajang,Siang,160.0,137.6,Ya,Tidak,Ya,Perempuan,Ya,19,5,6,5,12.6,5,8,5,11.25,Graduate
Lajang,Siang,120.0,120.0,Ya,Tidak,Ya,Perempuan,Tidak,29,8,8,6,12.25,8,8,6,12.25,Droupout
Lajang,Siang,114.0,114.0,Tidak,Tidak,Ya,Perempuan,Tidak,20,7,14,0,0.0,7,12,2,11.666666666666666,Enrolled
Bercerai,Malam,140.0,139.0,Tidak,Tidak,Ya,Perempuan,Ya,38,5,8,5,11.0,5,7,5,11.4,Enrolled
Lajang,Siang,100.0,110.0,Tidak,Tidak,Ya,Perempuan,Tidak,41,12,17,12,11.833333333333334,12,22,9,12.7,Graduate
Lajang,Siang,139.0,128.5,Ya,Tidak,Ya,Perempuan,Tidak,19,8,10,6,13.066666666666668,8,10,6,13.066666666666668,Droupout
Lajang,Siang,136.0,132.2,Tidak,Ya,Ya,Perempuan,Tidak,19,6,6,6,13.833333333333334,6,8,6,13.875,Graduate
Bercerai,Siang,130.0,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,43,7,7,3,13.833333333333334,7,7,0,0.0,Droupout
Lajang,Siang,145.0,129.3,Ya,Tidak,Ya,Perempuan,Tidak,19,5,5,5,11.8,5,5,5,13.2,Graduate
Lajang,Siang,133.1,128.2,Ya,Tidak,Ya,Laki-Laki,Ya,19,12,12,12,13.333333333333334,11,15,10,12.818181818181818,Enrolled
Lajang,Siang,146.0,130.3,Ya,Tidak,Ya,Laki-Laki,Tidak,18,8,8,8,13.74625,8,8,8,13.74625,Graduate
Lajang,Siang,159.0,162.5,Ya,Tidak,Ya,Laki-Laki,Tidak,19,0,0,0,0.0,0,0,0,0.0,Droupout
Menikah,Malam,133.1,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,38,6,0,0,0.0,6,0,0,0.0,Droupout
Menikah,Siang,110.0,110.0,Ya,Tidak,Ya,Laki-Laki,Tidak,37,6,9,0,0.0,6,6,0,0.0,Droupout
Lajang,Siang,120.0,142.3,Ya,Tidak,Ya,Perempuan,Ya,26,6,6,6,13.333333333333334,6,10,5,14.5,Graduate
Lajang,Siang,130.0,122.0,Ya,Tidak,Ya,Perempuan,Ya,21,6,8,1,10.0,6,13,5,11.4,Enrolled
Lajang,Siang,158.0,153.6,Ya,Tidak,Ya,Perempuan,Ya,18,6,7,6,15.666666666666666,6,8,6,15.285714285714286,Graduate
Lajang,Siang,122.0,112.9,Tidak,Tidak,Ya,Perempuan,Tidak,18,7,9,7,11.857142857142858,7,7,7,11.857142857142858,Graduate
Lajang,Siang,140.0,124.1,Tidak,Tidak,Ya,Perempuan,Tidak,18,5,12,5,14.5,5,5,5,13.6,Graduate
Lajang,Siang,136.0,129.7,Tidak,Tidak,Ya,Perempuan,Tidak,19,6,6,6,12.166666666666666,6,7,6,13.714285714285714,Graduate
Lajang,Siang,111.0,110.0,Ya,Tidak,Ya,Perempuan,Tidak,18,6,6,5,12.6,6,8,6,12.0,Graduate
Lajang,Siang,145.0,136.3,Ya,Tidak,Ya,Perempuan,Tidak,18,8,12,7,12.285714285714286,8,12,7,12.285714285714286,Enrolled
Lajang,Siang,133.1,146.0,Tidak,Ya,Ya,Perempuan,Ya,19,6,6,6,12.666666666666666,6,7,6,13.0,Graduate
Lajang,Siang,140.0,129.9,Tidak,Tidak,Ya,Perempuan,Tidak,19,7,0,0,0.0,8,0,0,0.0,Droupout
Lajang,Siang,140.0,140.9,Ya,Tidak,Ya,Perempuan,Ya,18,6,7,6,12.857142857142858,6,10,4,13.0,Graduate
Menikah,Siang,156.0,135.5,Tidak,Tidak,Ya,Perempuan,Tidak,18,8,8,7,13.9,8,8,7,13.9,Graduate
Lajang,Siang,132.0,122.0,Ya,Tidak,Ya,Perempuan,Ya,20,8,8,7,13.817142857142857,8,8,7,13.817142857142857,Graduate
Lajang,Siang,140.0,140.0,Tidak,Tidak,Ya,Perempuan,Ya,22,7,10,6,13.314285714285717,8,10,7,12.875,Graduate
Lajang,Siang,164.0,163.0,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,113.0,107.4,Ya,Tidak,Ya,Perempuan,Ya,19,6,6,6,12.166666666666666,6,6,6,12.166666666666666,Graduate
Lajang,Siang,122.0,114.3,Ya,Tidak,Tidak,Perempuan,Ya,20,6,12,4,11.25,6,12,3,11.333333333333334,Droupout
Lajang,Siang,150.0,140.8,Tidak,Tidak,Ya,Perempuan,Tidak,19,6,6,5,12.4,6,8,6,12.75,Enrolled
Lajang,Siang,135.0,126.3,Ya,Tidak,Ya,Perempuan,Ya,20,6,6,6,14.666666666666666,6,7,6,14.571428571428571,Graduate
Lajang,Siang,133.1,110.0,Tidak,Tidak,Ya,Perempuan,Tidak,28,6,15,4,12.0,6,14,4,12.0,Droupout
Lajang,Siang,122.0,126.2,Tidak,Tidak,Ya,Perempuan,Tidak,19,6,8,6,14.0,6,18,3,12.666666666666666,Graduate
Lajang,Siang,140.0,140.0,Tidak,Tidak,Ya,Perempuan,Tidak,22,6,10,6,12.571428571428571,6,12,4,13.666666666666666,Enrolled
Lajang,Siang,138.0,123.0,Ya,Tidak,Ya,Perempuan,Tidak,19,6,14,6,15.538461538461538,6,9,6,12.625,Graduate
Lajang,Siang,130.0,157.0,Ya,Tidak,Tidak,Perempuan,Tidak,18,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,157.0,149.7,Ya,Tidak,Ya,Perempuan,Tidak,18,6,6,6,15.0,6,6,6,14.833333333333334,Graduate
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Perempuan,Tidak,22,5,11,4,12.25,5,9,5,13.285714285714286,Graduate
Lajang,Siang,170.0,170.0,Tidak,Tidak,Ya,Perempuan,Tidak,20,11,13,11,15.692307692307692,9,9,9,15.555555555555555,Graduate
Lajang,Malam,150.0,130.2,Tidak,Tidak,Ya,Perempuan,Ya,24,5,7,5,12.285714285714286,5,9,5,12.75,Graduate
Lajang,Siang,146.0,135.5,Ya,Ya,Ya,Perempuan,Tidak,22,17,19,12,11.833333333333334,17,22,11,11.25,Enrolled
Lajang,Malam,120.0,118.3,Tidak,Tidak,Ya,Perempuan,Tidak,20,6,6,6,12.166666666666666,6,7,5,14.0,Enrolled
Lajang,Siang,118.0,116.3,Ya,Tidak,Ya,Perempuan,Ya,20,7,10,7,11.88888888888889,8,10,8,11.95625,Graduate
Menikah,Malam,120.0,120.0,Tidak,Tidak,Tidak,Perempuan,Tidak,35,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,154.0,154.7,Tidak,Tidak,Ya,Perempuan,Ya,18,5,6,5,11.8,5,5,5,12.6,Graduate
Lajang,Siang,139.0,132.7,Ya,Tidak,Ya,Perempuan,Tidak,19,6,7,6,11.166666666666666,6,9,6,11.666666666666666,Graduate
Lajang,Siang,136.0,130.8,Tidak,Tidak,Ya,Perempuan,Tidak,18,7,7,7,14.05714285714286,8,9,8,14.6,Graduate
Lajang,Siang,130.0,122.7,Ya,Tidak,Ya,Perempuan,Tidak,18,6,10,4,11.75,6,13,4,10.0,Droupout
Menikah,Siang,133.1,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,31,6,6,6,13.166666666666666,6,8,6,13.0,Enrolled
Lajang,Siang,133.0,123.6,Tidak,Tidak,Ya,Perempuan,Ya,19,6,7,6,13.5,6,7,6,14.0,Graduate
Lajang,Siang,143.0,116.5,Ya,Tidak,Ya,Perempuan,Ya,20,7,10,7,12.625,8,8,8,13.0625,Graduate
Lajang,Siang,117.0,111.1,Tidak,Tidak,Ya,Perempuan,Tidak,21,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,145.0,136.3,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,7,13.971428571428572,8,8,7,13.971428571428572,Graduate
Lajang,Siang,134.0,129.8,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,2,11.0,6,0,0,0.0,Droupout
Menikah,Malam,170.0,134.7,Tidak,Tidak,Ya,Perempuan,Tidak,33,5,5,5,12.8,5,6,5,15.333333333333334,Graduate
Lajang,Siang,143.0,131.8,Ya,Tidak,Ya,Perempuan,Ya,18,6,8,6,13.571428571428571,6,6,5,12.8,Enrolled
Lajang,Siang,140.0,126.8,Ya,Tidak,Tidak,Perempuan,Ya,18,0,0,0,0.0,0,0,0,0.0,Droupout
Lajang,Siang,131.0,130.7,Tidak,Ya,Ya,Perempuan,Tidak,21,5,9,2,11.5,5,13,4,11.0,Enrolled
Lajang,Siang,115.0,109.8,Ya,Tidak,Ya,Perempuan,Tidak,19,6,8,4,11.25,6,8,4,12.0,Enrolled
Lajang,Malam,130.0,133.9,Tidak,Tidak,Ya,Perempuan,Tidak,28,5,7,5,13.714285714285714,5,7,5,13.142857142857142,Graduate
Menikah,Siang,130.0,109.9,Tidak,Tidak,Tidak,Perempuan,Tidak,29,4,4,0,0.0,5,0,0,0.0,Droupout
Lajang,Siang,160.0,160.0,Ya,Ya,Tidak,Perempuan,Tidak,36,6,9,6,12.0,6,8,3,14.666666666666666,Droupout
Lajang,Malam,133.1,106.5,Tidak,Tidak,Ya,Perempuan,Ya,32,6,7,6,12.666666666666666,6,7,6,13.333333333333334,Graduate
Lajang,Siang,130.0,120.0,Ya,Tidak,Ya,Perempuan,Ya,25,8,11,7,13.29,8,11,7,13.29,Enrolled
Menikah,Malam,140.0,107.8,Tidak,Tidak,Ya,Perempuan,Tidak,33,10,15,8,10.375,10,13,9,10.444444444444445,Enrolled
Menikah,Malam,133.1,100.0,Tidak,Tidak,Tidak,Perempuan,Tidak,34,7,13,3,12.0,7,15,1,13.0,Droupout
Menikah,Malam,150.0,112.5,Tidak,Tidak,Ya,Perempuan,Tidak,33,6,10,5,11.4,6,7,6,11.166666666666666,Graduate
Lajang,Malam,140.0,135.5,Tidak,Ya,Tidak,Perempuan,Tidak,29,5,15,2,13.25,5,12,3,12.6,Droupout
Lajang,Siang,145.0,145.0,Tidak,Tidak,Ya,Perempuan,Tidak,18,7,7,6,13.861666666666666,8,16,0,0.0,Droupout
Lajang,Siang,126.0,119.0,Tidak,Tidak,Ya,Perempuan,Ya,18,6,6,6,12.166666666666666,6,7,6,12.142857142857142,Graduate
Menikah,Siang,130.0,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,38,6,17,4,13.75,6,15,6,14.5,Graduate
Lajang,Siang,135.0,126.3,Ya,Tidak,Ya,Perempuan,Ya,19,7,7,6,15.433333333333332,7,7,6,15.433333333333332,Graduate
Bercerai,Malam,133.1,113.5,Tidak,Tidak,Ya,Perempuan,Ya,39,6,6,6,13.833333333333334,6,6,6,15.5,Graduate
Lajang,Malam,120.0,120.0,Tidak,Tidak,Ya,Perempuan,Tidak,37,14,21,12,11.833333333333334,12,15,11,11.363636363636363,Graduate
Lajang,Siang,120.0,111.3,Ya,Tidak,Ya,Perempuan,Tidak,32,7,7,0,0.0,8,8,0,0.0,Droupout
Lajang,Siang,147.0,130.2,Tidak,Tidak,Ya,Perempuan,Tidak,18,1,1,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,149.0,140.2,Ya,Tidak,Ya,Perempuan,Tidak,20,7,9,7,12.333333333333334,8,8,8,12.625,Enrolled
Lajang,Siang,124.0,113.9,Ya,Tidak,Ya,Perempuan,Tidak,20,6,6,6,11.166666666666666,6,6,6,12.166666666666666,Graduate
Lajang,Siang,133.1,99.0,Ya,Tidak,Ya,Perempuan,Ya,23,6,6,6,14.666666666666666,6,8,6,12.428571428571429,Graduate
Lajang,Siang,125.0,124.0,Ya,Tidak,Ya,Perempuan,Tidak,19,5,5,5,11.2,5,11,4,11.75,Enrolled
Lajang,Siang,141.0,138.9,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,9,6,13.714285714285714,6,6,6,14.166666666666666,Graduate
Lajang,Siang,131.0,130.0,Ya,Tidak,Ya,Laki-Laki,Tidak,19,5,5,5,12.8,5,10,5,11.444444444444445,Graduate
Lajang,Siang,118.0,120.8,Ya,Tidak,Ya,Perempuan,Tidak,20,6,9,4,13.25,6,11,5,11.8,Graduate
Lajang,Siang,129.0,127.8,Ya,Tidak,Ya,Perempuan,Tidak,19,8,10,6,13.78,8,10,6,13.78,Droupout
Lajang,Siang,136.0,126.0,Ya,Tidak,Ya,Perempuan,Tidak,19,8,8,7,15.11,8,8,7,15.11,Graduate
Lajang,Siang,134.0,126.0,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,10,4,11.0,6,8,5,11.2,Graduate
Lajang,Siang,153.0,138.5,Ya,Tidak,Ya,Perempuan,Ya,20,8,8,7,15.798571428571426,8,8,7,15.798571428571426,Graduate
Lajang,Siang,119.0,119.4,Ya,Tidak,Ya,Perempuan,Tidak,20,7,7,7,13.775714285714288,8,8,8,15.599999999999998,Graduate
Bercerai,Siang,140.0,101.5,Ya,Tidak,Ya,Perempuan,Tidak,24,8,11,7,12.16,8,11,7,12.16,Graduate
Bercerai,Siang,133.1,101.5,Ya,Tidak,Ya,Perempuan,Tidak,24,7,0,0,0.0,7,0,0,0.0,Droupout
Lajang,Siang,130.0,126.2,Ya,Tidak,Ya,Perempuan,Tidak,20,6,6,6,14.333333333333334,6,6,6,15.5,Graduate
Lajang,Siang,128.0,129.8,Ya,Tidak,Ya,Perempuan,Tidak,20,6,6,6,11.833333333333334,6,6,3,13.333333333333334,Enrolled
Lajang,Siang,145.0,138.4,Ya,Tidak,Tidak,Perempuan,Tidak,18,6,7,6,14.833333333333334,6,8,6,12.5,Enrolled
Lajang,Siang,146.0,129.3,Tidak,Tidak,Ya,Perempuan,Tidak,18,8,8,7,14.2,8,8,7,14.2,Graduate
Lajang,Siang,119.0,113.1,Ya,Tidak,Ya,Perempuan,Tidak,21,5,6,5,12.2,5,5,5,13.2,Graduate
Lajang,Siang,160.0,144.3,Ya,Tidak,Ya,Perempuan,Tidak,18,6,10,4,13.0,6,9,5,13.666666666666666,Graduate
Lajang,Siang,144.0,141.0,Ya,Tidak,Ya,Perempuan,Ya,19,8,8,7,12.485714285714286,8,8,7,12.485714285714286,Graduate
Lajang,Siang,130.0,130.0,Ya,Tidak,Ya,Perempuan,Tidak,22,6,7,6,17.0,6,7,6,16.285714285714285,Graduate
Lajang,Siang,122.0,117.5,Ya,Tidak,Ya,Perempuan,Tidak,19,6,7,5,10.8,6,9,6,10.166666666666666,Graduate
Lajang,Siang,153.0,131.8,Ya,Tidak,Ya,Perempuan,Tidak,18,7,7,6,14.716666666666669,7,7,6,14.716666666666669,Graduate
Lajang,Siang,147.0,133.7,Ya,Tidak,Ya,Perempuan,Ya,19,5,10,2,13.5,5,11,5,11.4,Enrolled
Lajang,Siang,121.0,115.4,Ya,Tidak,Ya,Perempuan,Ya,24,8,8,7,11.971428571428572,8,8,7,11.971428571428572,Enrolled
Lajang,Siang,134.0,129.1,Tidak,Tidak,Ya,Perempuan,Tidak,19,5,7,3,12.0,5,7,4,13.5,Enrolled
Lajang,Malam,133.0,135.5,Tidak,Tidak,Ya,Perempuan,Tidak,34,6,7,6,12.333333333333334,6,6,6,11.666666666666666,Graduate
Lajang,Siang,118.0,112.4,Ya,Tidak,Ya,Perempuan,Tidak,19,12,22,6,15.307692307692308,10,13,6,13.875,Graduate
Lajang,Siang,137.0,130.8,Ya,Tidak,Ya,Perempuan,Ya,18,7,7,6,12.666666666666666,7,7,6,12.666666666666666,Graduate
Lajang,Siang,143.0,131.6,Ya,Tidak,Ya,Perempuan,Ya,19,7,10,7,14.368,8,8,8,14.44875,Graduate
Lajang,Siang,123.0,140.8,Tidak,Tidak,Ya,Perempuan,Tidak,25,8,8,7,12.084285714285716,8,8,7,12.084285714285716,Graduate
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Perempuan,Tidak,21,12,18,8,12.25,12,27,8,12.2,Enrolled
Lajang,Siang,118.0,114.2,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,10,5,12.2,6,10,5,11.6,Enrolled
Lajang,Siang,142.0,127.3,Tidak,Tidak,Ya,Perempuan,Ya,18,6,12,4,11.0,6,9,6,11.5,Graduate
Lajang,Malam,115.0,115.0,Ya,Tidak,Ya,Perempuan,Tidak,28,6,8,5,12.8,6,8,5,11.0,Graduate
Menikah,Siang,131.0,118.8,Tidak,Tidak,Ya,Perempuan,Ya,18,8,8,7,11.857142857142858,8,8,7,11.857142857142858,Graduate
Menikah,Siang,130.0,125.0,Tidak,Tidak,Ya,Perempuan,Tidak,41,6,8,6,12.285714285714286,6,10,5,13.0,Graduate
Lajang,Siang,133.1,111.5,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,11,3,12.333333333333334,6,11,4,13.5,Droupout
Lajang,Siang,134.0,124.2,Tidak,Tidak,Ya,Perempuan,Ya,21,6,11,4,11.25,6,12,4,11.4,Graduate
Bercerai,Siang,130.0,130.0,Tidak,Ya,Ya,Perempuan,Tidak,41,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,133.1,120.0,Ya,Tidak,Ya,Perempuan,Tidak,32,3,3,2,16.0,3,3,1,16.0,Droupout
Lajang,Malam,114.0,110.0,Tidak,Tidak,Ya,Perempuan,Tidak,29,6,10,6,11.666666666666666,6,7,6,11.0,Graduate
Lajang,Siang,130.0,113.3,Tidak,Tidak,Ya,Perempuan,Tidak,24,7,15,5,12.4,8,14,7,12.15,Enrolled
Lajang,Siang,128.0,123.5,Ya,Tidak,Ya,Perempuan,Tidak,22,7,14,6,10.744444444444444,8,10,8,11.8375,Enrolled
Lajang,Siang,133.1,101.0,Tidak,Tidak,Ya,Perempuan,Tidak,21,6,0,0,0.0,6,0,0,0.0,Droupout
Menikah,Siang,133.1,120.9,Ya,Tidak,Ya,Perempuan,Tidak,39,7,12,4,12.0,7,13,4,12.5625,Droupout
Bercerai,Siang,140.0,154.6,Tidak,Tidak,Tidak,Perempuan,Ya,44,6,12,4,12.75,6,15,2,10.0,Enrolled
